,Title,IMSDB-Genres,Writers,Movie-Title,IMDB-ID,Filename,BOM-url,Distributor,OW-Revenue,OW-Opens,Release-Date,Days-in-Release,MPAA,Runtime,Genres,Widest-Release,Domestic-Total,WorldWide-Total,Budget
611,Klute,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Andy Lewis', 'David Lewis']",Klute,67309,./data/IMSDB/texts/Klute.txt,,,,,,,,,,,,,"8,000,000"
612,Knocked Up,"['Comedy', 'Drama', 'Romance']",['Judd Apatow'],Knocked_Up,478311,./data/IMSDB/texts/Knocked_Up.txt,https://www.boxofficemojo.com/release/rl4183590401,Universal Pictures,"30,690,990","2,871",1-Jun-07,214 days,R,129,"['Comedy', 'Romance']","2,975","148,768,917","219,922,417","30,000,000"
613,Kramer vs Kramer,['Drama'],['Robert Benton'],Kramer_vs_Kramer,79417,./data/IMSDB/texts/Kramer_vs_Kramer.txt,,,,,,,,,,,,,"8,000,000"
614,Kundun,['Drama'],['Melissa Mathison'],Kundun,119485,./data/IMSDB/texts/Kundun.txt,https://www.boxofficemojo.com/release/rl3747382785,Walt Disney Studios Motion Pictures,"72,095",2,25-Dec-97,372 days,PG-13,134,"['Biography', 'Drama', 'History', 'War']",439,"5,684,789","5,684,789","28,000,000"
615,Kung Fu Panda,"['Animation', 'Action', 'Comedy', 'Family']","['Jonathan Aibel', 'Glenn Berger']",Kung_Fu_Panda,441773,./data/IMSDB/texts/Kung_Fu_Panda.txt,https://www.boxofficemojo.com/release/rl3562833409,DreamWorks,"60,239,130","4,114",6-Jun-08,209 days,PG,92,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","4,136","215,434,591","631,744,560","130,000,000"
616,L.A. Confidential,"['Crime', 'Drama', 'Mystery', 'Thriller']",['Brian Helgeland'],L,119488,./data/IMSDB/texts/L.txt,https://www.boxofficemojo.com/release/rl996115969,Warner Bros.,"5,211,198",769,19-Sep-97,469 days,R,138,"['Crime', 'Drama', 'Mystery', 'Thriller']","1,625","64,616,940","126,216,940","35,000,000"
617,La La Land,"['Comedy', 'Drama', 'Musical']",['Damien Chazelle'],La_La_Land,3783958,./data/IMSDB/texts/La_La_Land.txt,https://www.boxofficemojo.com/release/rl241141249,Lionsgate,"881,104",5,"(Wide)Dec 9, 2016",388 days,PG-13,128,"['Comedy', 'Drama', 'Music', 'Musical', 'Romance']","3,236","151,101,803","447,407,695","30,000,000"
619,Labyrinth,"['Family', 'Fantasy', 'Adventure', 'Musical']","['Dennis Lee', 'Jim Henson', 'Terry Jones', 'Elaine May']",Labyrinth,91369,./data/IMSDB/texts/Labyrinth.txt,https://www.boxofficemojo.com/release/rl3277620737,TriStar Pictures,"3,549,243","1,141",27-Jun-86,188 days,,101,"['Adventure', 'Family', 'Fantasy', 'Musical']","1,141","12,729,917","12,906,759","25,000,000"
620,"Ladykillers, The","['Comedy', 'Crime']","['William Rose', 'Joel Coen', 'Ethan Coen']",Ladykillers,335245,./data/IMSDB/texts/Ladykillers.txt,https://www.boxofficemojo.com/release/rl778012161,Walt Disney Studios Motion Pictures,"12,634,563","1,583",26-Mar-04,281 days,R,104,"['Comedy', 'Crime', 'Thriller']","1,589","39,799,191","76,665,191","35,000,000"
621,Lake Placid,"['Action', 'Comedy', 'Horror', 'Thriller']",['David E Kelley'],Lake_Placid,139414,./data/IMSDB/texts/Lake_Placid.txt,https://www.boxofficemojo.com/release/rl190809601,Twentieth Century Fox,"10,974,145","2,096",16-Jul-99,169 days,R,82,"['Action', 'Comedy', 'Horror']","2,102","31,770,414","56,870,414","35,000,000"
622,Land of the Dead,"['Action', 'Horror', 'Thriller']",['George A. Romero'],Land_of_the_Dead,418819,./data/IMSDB/texts/Land_of_the_Dead.txt,https://www.boxofficemojo.com/release/rl2103412225,Universal Pictures,"10,221,705","2,249",24-Jun-05,191 days,R,93,"['Horror', 'Sci-Fi', 'Thriller']","2,253","20,700,082","47,074,133","15,000,000"
623,Larry Crowne,"['Comedy', 'Drama', 'Romance']",['Tom Hanks'],Larry_Crowne,1583420,./data/IMSDB/texts/Larry_Crowne.txt,https://www.boxofficemojo.com/release/rl1616872961,Universal Pictures,"13,096,065","2,973",1-Jul-11,184 days,PG-13,98,"['Comedy', 'Drama', 'Romance']","2,976","35,608,245","75,055,070","30,000,000"
624,"Last Boy Scout, The","['Action', 'Thriller']",['Shane Black'],Last_Boy_Scout,102266,./data/IMSDB/texts/Last_Boy_Scout.txt,https://www.boxofficemojo.com/release/rl1600095745,Warner Bros.,"7,923,669","1,823",13-Dec-91,385 days,R,105,"['Action', 'Comedy', 'Crime', 'Thriller']","1,823","59,509,925","59,509,925","43,000,000"
625,Last Chance Harvey,"['Drama', 'Romance']",['Joel Hopkins'],Last_Chance_Harvey,1046947,./data/IMSDB/texts/Last_Chance_Harvey.txt,https://www.boxofficemojo.com/release/rl1398769153,Overture Films,"97,260",6,"(Wide)Dec 25, 2008",372 days,PG-13,93,"['Drama', 'Romance']","1,108","14,889,042","32,566,966","5,000,000"
626,"Last Flight, The",['Drama'],['John Monk Saunders'],Last_Flight,2845056,./data/IMSDB/texts/Last_Flight.txt,,,,,,,,,,,,,"491,000"
627,"Last of the Mohicans, The","['Adventure', 'Romance', 'War']","['Michael Mann', 'Christopher Crowe']",Last_of_the_Mohicans,104691,./data/IMSDB/texts/Last_of_the_Mohicans.txt,https://www.boxofficemojo.com/release/rl2875164161,Twentieth Century Fox,"10,976,661","1,491",25-Sep-92,105 days,R,112,"['Action', 'Adventure', 'Drama', 'Romance', 'War']","1,856","75,505,856","75,505,856","40,000,000"
628,"Last Samurai, The","['Action', 'Adventure', 'Drama', 'War']","['John Logan', 'Edward Zwick', 'Marshall Herskovitz']",Last_Samurai,325710,./data/IMSDB/texts/Last_Samurai.txt,https://www.boxofficemojo.com/release/rl2640283137,Warner Bros.,"24,271,354","2,908",5-Dec-03,393 days,R,154,"['Action', 'Drama']","2,938","111,127,263","454,627,263","140,000,000"
629,"Last Station, The","['Drama', 'History']","['Michael Hoffman', 'Jan Parini']",Last_Station,824758,./data/IMSDB/texts/Last_Station.txt,https://www.boxofficemojo.com/release/rl2522842625,Sony Pictures Classics,"73,723",3,15-Jan-10,351 days,R,112,"['Biography', 'Drama', 'Romance']",354,"6,617,867","13,550,772","18,000,000"
630,Last Tango in Paris,"['Drama', 'Romance']","['Bernardo Bertolucci', 'Franco Arcalli']",Last_Tango_in_Paris,70849,./data/IMSDB/texts/Last_Tango_in_Paris.txt,https://www.boxofficemojo.com/release/rl2287961601,United Artists,"1,250,000",Budget,27-Jan-73,"1,069 days",NC-17,129,"['Drama', 'Romance']","IMDbPro
                    See more details at IMDbPro","36,144,000","36,144,000","1,250,000"
631,Law Abiding Citizen,"['Crime', 'Drama', 'Thriller']","['Frank Darabont', 'Kurt Wimmer']",Law_Abiding_Citizen,1197624,./data/IMSDB/texts/Law_Abiding_Citizen.txt,https://www.boxofficemojo.com/release/rl3948905985,Overture Films,"21,039,502","2,890",16-Oct-09,442 days,R,109,"['Action', 'Crime', 'Drama', 'Thriller']","2,890","73,357,727","127,944,208","50,000,000"
633,Leaving Las Vegas,"['Drama', 'Romance']","['Mike Figgis', ""John O'Brian""]",Leaving_Las_Vegas,113627,./data/IMSDB/texts/Leaving_Las_Vegas.txt,https://www.boxofficemojo.com/release/rl3227485697,Metro-Goldwyn-Mayer (MGM),"70,864",7,"(Wide)Oct 27, 1995",432 days,R,111,"['Drama', 'Romance']","1,310","32,029,928","32,029,928","4,000,000"
634,Legally Blonde,['Comedy'],"['Karen McCullah Lutz', 'Kirsten Smith']",Legally_Blonde,250494,./data/IMSDB/texts/Legally_Blonde.txt,https://www.boxofficemojo.com/release/rl861832705,Metro-Goldwyn-Mayer (MGM),"20,377,426","2,620",13-Jul-01,175 days,,96,"['Comedy', 'Romance']","2,725","96,520,674","141,774,679","18,000,000"
635,Legend,"['Fantasy', 'Adventure', 'Romance']",['William Hjortsberg'],Legend,89469,./data/IMSDB/texts/Legend.txt,https://www.boxofficemojo.com/release/rl677283329,Universal Pictures,"4,261,154","1,187",18-Apr-86,258 days,,94,"['Adventure', 'Fantasy', 'Romance']","1,187","15,502,112","15,502,112","25,000,000"
636,Legion,"['Action', 'Fantasy', 'Horror', 'Thriller']","['Peter Schink', 'Scott Stewart']",Legion,5114356,./data/IMSDB/texts/Legion.txt,,,,,,,,,,,,,"26,000,000"
637,"LEGO Movie, The","['Animation', 'Action', 'Adventure']","['Chris Miller', 'Phil Lord']",LEGO_Movie,1490017,./data/IMSDB/texts/LEGO_Movie.txt,https://www.boxofficemojo.com/release/rl643728897,Warner Bros.,"69,050,279","3,775",7-Feb-14,328 days,PG,100,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","3,890","257,760,692","468,060,692","60,000,000"
638,Les Miserables,"['Drama', 'Musical', 'Romance']","['William Nicholson', 'Alain Boublil', 'Claude- Michel Schonberg', 'Herbert Kretzmer']",Les_Miserables,1707386,./data/IMSDB/texts/Les_Miserables.txt,https://www.boxofficemojo.com/release/rl1952351745,Universal Pictures,"27,281,735","2,814",25-Dec-12,372 days,PG-13,158,"['Drama', 'History', 'Musical', 'Romance', 'War']","2,927","148,809,770","441,809,770","61,000,000"
640,Leviathan,"['Horror', 'Sci-Fi', 'Thriller']","['David Peoples', 'Jeb Stuart']",Leviathan,97737,./data/IMSDB/texts/Leviathan.txt,https://www.boxofficemojo.com/release/rl1214154241,Metro-Goldwyn-Mayer (MGM),"5,029,164","1,393",17-Mar-89,290 days,,98,"['Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']","1,393","15,704,614","15,704,614","25,000,000"
641,Liar Liar,"['Comedy', 'Fantasy']","['Tom Shadyac', 'Mike Binder']",Liar_Liar,119528,./data/IMSDB/texts/Liar_Liar.txt,https://www.boxofficemojo.com/release/rl1113490945,Universal Pictures,"31,423,025","2,845",21-Mar-97,286 days,PG-13,86,"['Comedy', 'Fantasy']","2,909","181,410,615","302,710,615","45,000,000"
642,Life,"['Comedy', 'Drama']","['Robert Ramsey', 'Matthew Stone']",Life,5442430,./data/IMSDB/texts/Life.txt,https://www.boxofficemojo.com/release/rl2340390401,Sony Pictures Entertainment (SPE),"12,501,936","3,146",24-Mar-17,283 days,R,104,"['Horror', 'Sci-Fi', 'Thriller']","3,146","30,234,022","100,541,806","58,000,000"
643,Life As A House,"['Comedy', 'Drama']",['Mark Andrus'],Life_As_A_House,264796,./data/IMSDB/texts/Life_As_A_House.txt,https://www.boxofficemojo.com/release/rl3042870785,New Line Cinema,"294,056",29,"(Wide)Oct 26, 2001",70 days,R,125,['Drama'],"1,288","15,667,270","23,903,791","27,000,000"
644,"Life of David Gale, The","['Drama', 'Crime', 'Thriller']",['Charles Randolph'],Life_of_David_Gale,289992,./data/IMSDB/texts/Life_of_David_Gale.txt,https://www.boxofficemojo.com/release/rl2958984705,Universal Pictures,"7,117,225","2,002",21-Feb-03,314 days,R,130,"['Crime', 'Drama', 'Thriller']","2,003","19,955,598","38,955,598","38,000,000"
645,Life of Pi,"['Adventure', 'Drama']","['David Magee', 'Yann Martel']",Life_of_Pi,454876,./data/IMSDB/texts/Life_of_Pi.txt,https://www.boxofficemojo.com/release/rl2640217601,Twentieth Century Fox,"22,451,514","2,927",21-Nov-12,406 days,PG,127,"['Adventure', 'Drama', 'Fantasy']","2,946","124,987,023","609,016,565","120,000,000"
646,Light Sleeper,['Drama'],['Paul Schrader'],Light_Sleeper,102307,./data/IMSDB/texts/Light_Sleeper.txt,https://www.boxofficemojo.com/release/rl2388559361,Fine Line Features,"46,302",3,21-Aug-92,133 days,R,103,"['Crime', 'Drama']",37,"1,050,861","1,055,987","5,000,000"
647,"Limey, The","['Crime', 'Drama']",['Lem Dobbs'],Limey,165854,./data/IMSDB/texts/Limey.txt,https://www.boxofficemojo.com/release/rl3781068289,Artisan Entertainment,"187,122",17,8-Oct-99,451 days,R,89,"['Crime', 'Drama', 'Mystery', 'Thriller']",105,"3,204,663","3,204,663","10,000,000"
648,Limitless,"['Mystery', 'Sci-Fi', 'Thriller']",['Leslie Dixon'],Limitless,1219289,./data/IMSDB/texts/Limitless.txt,https://www.boxofficemojo.com/release/rl139232769,Relativity Media,"18,907,302","2,756",18-Mar-11,289 days,PG-13,105,"['Sci-Fi', 'Thriller']","2,838","79,249,455","161,849,455","27,000,000"
649,Lincoln,"['Drama', 'History']",['Tony Kushner'],Lincoln,443272,./data/IMSDB/texts/Lincoln.txt,https://www.boxofficemojo.com/release/rl3814622721,Walt Disney Studios Motion Pictures,"944,308",11,"(Wide)Nov 9, 2012",418 days,PG-13,150,"['Biography', 'Drama', 'History', 'War']","2,293","182,207,973","275,293,450","65,000,000"
650,"Lincoln Lawyer, The","['Crime', 'Drama', 'Thriller']","['John Romano', 'Michael Connelly']",Lincoln_Lawyer,1189340,./data/IMSDB/texts/Lincoln_Lawyer.txt,https://www.boxofficemojo.com/release/rl3831399937,Lionsgate,"13,206,453","2,707",18-Mar-11,289 days,R,118,"['Crime', 'Drama', 'Thriller']","2,707","58,009,200","86,752,352","40,000,000"
652,Little Men,['Drama'],"['Ira Sachs', 'Mauricio Zacharias']",Little_Men,4919484,./data/IMSDB/texts/Little_Men.txt,https://www.boxofficemojo.com/release/rl1988003329,Magnolia Pictures,"30,368",2,5-Aug-16,154 days,PG,85,['Drama'],61,"702,537","2,008,649","20,000,000"
653,"Little Mermaid, The","['Family', 'Animation', 'Comedy', 'Musical', 'Romance', 'Fantasy']","['Roger Allers', 'Hans Christian Andersen', 'Howard Ashman', 'Ron Clements', 'John Musker']",Little_Mermaid,97757,./data/IMSDB/texts/Little_Mermaid.txt,https://www.boxofficemojo.com/release/rl929138177,Walt Disney Studios Motion Pictures,"6,031,914",994,17-Nov-89,410 days,,83,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']","1,533","84,355,863","184,155,863","40,000,000"
654,Little Nicky,"['Comedy', 'Fantasy', 'Horror']","['Tim Herlihy', 'Adam Sandler', 'Steven Brill']",Little_Nicky,185431,./data/IMSDB/texts/Little_Nicky.txt,https://www.boxofficemojo.com/release/rl694257153,New Line Cinema,"16,063,904","2,910",10-Nov-00,417 days,PG-13,90,"['Comedy', 'Fantasy']","2,910","39,464,775","58,292,295","85,000,000"
655,Living in Oblivion,"['Comedy', 'Drama']",['Tom DiCillo'],Living_in_Oblivion,113677,./data/IMSDB/texts/Living_in_Oblivion.txt,https://www.boxofficemojo.com/release/rl190940673,Sony Pictures Classics,"47,965",2,14-Jul-95,171 days,R,90,"['Comedy', 'Drama']",2,"1,111,790","1,111,790","500,000"
656,"Lock, Stock and Two Smoking Barrels","['Crime', 'Thriller', 'Comedy']",['Guy Ritchie'],Lock,120735,./data/IMSDB/texts/Lock.txt,https://www.boxofficemojo.com/release/rl2036434433,Gramercy Pictures (I),"143,321",8,5-Mar-99,302 days,R,107,"['Action', 'Comedy', 'Crime']",161,"3,753,929","3,753,929","1,350,000"
657,Logan,"['Action', 'Drama', 'Sci-Fi']","['Scott Frank', 'James Mangold', 'Michael Green']",Logan,3315342,./data/IMSDB/texts/Logan.txt,https://www.boxofficemojo.com/release/rl3229320705,Twentieth Century Fox,"88,411,916","4,071",3-Mar-17,304 days,R,137,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","4,071","226,277,068","619,021,436","97,000,000"
658,Logan's Run,"['Action', 'Adventure', 'Sci-Fi']",['David Zelgan Goodman'],Logan's_Run,74812,./data/IMSDB/texts/Logan's_Run.txt,,,,,,,,,,,,,"9,000,000"
659,Lone Star,"['Crime', 'Drama', 'Mystery']",['John Sayles'],Lone_Star,116905,./data/IMSDB/texts/Lone_Star.txt,https://www.boxofficemojo.com/release/rl1499563521,Sony Pictures Classics,"232,184",21,21-Jun-96,194 days,R,135,"['Drama', 'Mystery']",143,"12,408,986","12,408,986","5,000,000"
660,"Long Kiss Goodnight, The","['Action', 'Thriller', 'Drama']",['Shane Black'],Long_Kiss_Goodnight,116908,./data/IMSDB/texts/Long_Kiss_Goodnight.txt,https://www.boxofficemojo.com/release/rl2640086529,New Line Cinema,"9,065,363","2,245",11-Oct-96,84 days,R,121,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","2,404","33,447,612","89,456,761","65,000,000"
661,Looper,"['Action', 'Crime', 'Sci-Fi']",['Rian Johnson'],Looper,1276104,./data/IMSDB/texts/Looper.txt,https://www.boxofficemojo.com/release/rl3059844609,TriStar Pictures,"20,801,552","2,992",28-Sep-12,460 days,R,113,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","2,993","66,486,205","176,506,819","30,000,000"
662,Lord of Illusions,"['Fantasy', 'Horror', 'Thriller']",['Clive Barker'],Lord_of_Illusions,113690,./data/IMSDB/texts/Lord_of_Illusions.txt,https://www.boxofficemojo.com/release/rl2892072449,Metro-Goldwyn-Mayer (MGM),"4,800,258","1,533",25-Aug-95,129 days,R,109,"['Horror', 'Mystery', 'Thriller']","1,533","13,294,422","13,294,422","11,000,000"
663,"Lord of the Rings: Fellowship of the Ring, The","['Action', 'Adventure', 'Fantasy']","['Frances Walsh', 'Philippa Boyens', 'Peter Jackson']",Lord_of_the_Rings:_Fellowship_of_the_Ring,120737,./data/IMSDB/texts/Lord_of_the_Rings:_Fellowship_of_the_Ring.txt,https://www.boxofficemojo.com/release/rl4200695297,New Line Cinema,"47,211,490","3,359",19-Dec-01,378 days,PG-13,178,"['Action', 'Adventure', 'Drama', 'Fantasy']","3,381","313,364,114","883,726,270","93,000,000"
664,Lord of the Rings: Return of the King,"['Action', 'Adventure', 'Fantasy']","['Peter Jackson', 'Fran Walsh', 'Philippa Boyens']",Lord_of_the_Rings:_Return_of_the_King,167260,./data/IMSDB/texts/Lord_of_the_Rings:_Return_of_the_King.txt,https://www.boxofficemojo.com/release/rl4251026945,New Line Cinema,"72,629,713","3,703",17-Dec-03,381 days,PG-13,201,"['Action', 'Adventure', 'Drama', 'Fantasy']","3,703","377,027,325","1,140,682,011","94,000,000"
665,Lord of the Rings: The Two Towers,"['Action', 'Adventure', 'Fantasy']","['Peter Jackson', 'Fran Walsh', 'Philippa Boyens']",Lord_of_the_Rings:_The_Two_Towers,167261,./data/IMSDB/texts/Lord_of_the_Rings:_The_Two_Towers.txt,https://www.boxofficemojo.com/release/rl4032923137,New Line Cinema,"62,007,528","3,622",18-Dec-02,379 days,PG-13,179,"['Action', 'Adventure', 'Drama', 'Fantasy']","3,622","339,789,881","936,689,735","94,000,000"
666,Lord of War,"['Crime', 'Drama', 'Thriller']",['Andrew Niccol'],Lord_of_War,399295,./data/IMSDB/texts/Lord_of_War.txt,https://www.boxofficemojo.com/release/rl2908849665,Lionsgate,"9,390,144","2,814",16-Sep-05,107 days,R,122,"['Action', 'Crime', 'Drama']","2,814","24,149,632","72,617,068","50,000,000"
667,"Losers, The","['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']","['Peter Berg', 'James Vanderbilt']",Losers,480255,./data/IMSDB/texts/Losers.txt,https://www.boxofficemojo.com/release/rl2573305345,Warner Bros.,"9,406,348","2,936",23-Apr-10,253 days,PG-13,97,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']","2,936","23,591,432","29,397,654","25,000,000"
668,Lost Highway,"['Drama', 'Mystery', 'Thriller', 'Horror']","['David Lynch', 'Barry Gifford']",Lost_Highway,116922,./data/IMSDB/texts/Lost_Highway.txt,https://www.boxofficemojo.com/release/rl2338424321,October Films,"212,710",12,21-Feb-97,314 days,R,134,"['Mystery', 'Thriller']",337,"3,675,201","3,675,201","15,000,000"
669,Lost Horizon,"['Adventure', 'Fantasy', 'Sci-Fi', 'Drama', 'Mystery']","['James Hilton', 'Robert Riskin']",Lost_Horizon,70337,./data/IMSDB/texts/Lost_Horizon.txt,,,,,,,,,,,,,"2,000,000"
670,Lost in Space,"['Action', 'Adventure', 'Sci-Fi']","['Irwin Allen', 'Akiva Goldsman']",Lost_in_Space,5232792,./data/IMSDB/texts/Lost_in_Space.txt,,,,,,,,,,,,,"80,000,000"
671,Lost in Translation,"['Comedy', 'Drama', 'Romance']",['Sofia Coppola'],Lost_in_Translation,335266,./data/IMSDB/texts/Lost_in_Translation.txt,https://www.boxofficemojo.com/release/rl2388755969,Focus Features,"925,087",23,"(Wide)Sep 12, 2003",477 days,R,102,"['Comedy', 'Drama']",882,"44,585,453","118,685,453","4,000,000"
672,Love and Basketball,"['Drama', 'Romance']",['Gina Prince-Bythewood'],Love_and_Basketball,199725,./data/IMSDB/texts/Love_and_Basketball.txt,https://www.boxofficemojo.com/release/rl3881928193,New Line Cinema,"8,139,180","1,237",21-Apr-00,255 days,PG-13,124,"['Drama', 'Romance', 'Sport']","1,245","27,459,615","27,728,118","20,000,000"
673,Machete,"['Action', 'Thriller']",['Robert Rodriguez'],Machete,985694,./data/IMSDB/texts/Machete.txt,https://www.boxofficemojo.com/release/rl1549829633,Twentieth Century Fox,"11,416,164","2,670",3-Sep-10,126 days,R,105,"['Action', 'Crime', 'Thriller']","2,678","26,593,646","45,491,656","10,500,000"
674,Machine Gun Preacher,"['Action', 'Crime']",['Jason Keller'],Machine_Gun_Preacher,1586752,./data/IMSDB/texts/Machine_Gun_Preacher.txt,https://www.boxofficemojo.com/release/rl1583384065,Relativity Media,"45,130",4,23-Sep-11,105 days,R,129,"['Action', 'Biography', 'Crime', 'Drama']",93,"538,690","3,338,690","30,000,000"
675,Mad Max 2: The Road Warrior,"['Action', 'Adventure', 'Sci-Fi']","['Terry Hayes', 'George Miller', 'Brian Hannant']",Mad_Max_2:_The_Road_Warrior,82694,./data/IMSDB/texts/Mad_Max_2:_The_Road_Warrior.txt,https://www.boxofficemojo.com/release/rl1701611009,Warner Bros.,"2,527,864",704,21-May-82,225 days,,96,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",708,"23,667,907","23,667,907","2,000,000"
676,Made,"['Comedy', 'Crime', 'Drama']",['Jon Favreau'],Made,227005,./data/IMSDB/texts/Made.txt,https://www.boxofficemojo.com/release/rl1314948609,Artisan Entertainment,"118,003",3,13-Jul-01,172 days,R,95,"['Comedy', 'Crime', 'Drama']",182,"5,313,300","5,480,653","5,000,000"
677,Magnolia,['Drama'],['Paul Thomas Anderson'],Magnolia,175880,./data/IMSDB/texts/Magnolia.txt,https://www.boxofficemojo.com/release/rl2522908161,New Line Cinema,"193,604",7,"(Wide)Dec 17, 1999",381 days,R,188,['Drama'],"1,086","22,455,976","48,451,803","37,000,000"
